hs_8digit;hs_8name;apr2_at_risk;apr2_exempt;sec232;;;;;;
52053100;Multiple (folded) or cabled yarn, of uncombed fibers: Not exceeding 14 nm per single yarn (300);1;0;0;;;;;;
52053200;Multiple (folded) or cabled yarn, of uncombed fibers: Exceeding 14 nm but not exceeding 43 nm per single yarn (300);1;0;0;;;;;;
52053300;Multiple (folded) or cabled yarn, of uncombed fibers: Exceeding 43 nm but not exceeding 52 nm per single yarn (300);1;0;0;;;;;;
52053400;Multiple (folded) or cabled yarn, of uncombed fibers: Exceeding 52 nm but not exceeding 80 nm per single yarn (300);1;0;0;;;;;;
52053500;Multiple (folded) or cabled yarn, of uncombed fibers: Exceeding 80 nm per single yarn (300);1;0;0;;;;;;
52054100;Multiple (folded) or cabled yarn, of combed fibers: Not exceeding 14 nm per single yarn;1;0;0;;;;;;
52054200;Multiple (folded) or cabled yarn, of combed fibers: Exceeding 14 nm but not exceeding 43 nm per single yarn;1;0;0;;;;;;
52054300;Multiple (folded) or cabled yarn, of combed fibers: Exceeding 43 nm but not exceeding 52 nm per single yarn;1;0;0;;;;;;
52054400;Multiple (folded) or cabled yarn, of combed fibers: Exceeding 52 nm but not exceeding 80 nm per single yarn;1;0;0;;;;;;
52054600;Multiple (folded) or cabled yarn, of combed fibers (con.): Measuring per single yarn less than 125 decitex but not less than 106.38 decitex (exceeding 80 metric number but not exceeding 94 metric number);1;0;0;;;;;;
52054700;Multiple (folded) or cabled yarn, of combed fibers (con.): Measuring per single yarn less than 106.38 decitex but not less than 83.33 decitex (exceeding 94 metric number but not exceeding 120 metric number);1;0;0;;;;;;
52054800;Multiple (folded) or cabled yarn, of combed fibers (con.): Measuring per single yarn less than 83.33 decitex (exceeding 120 metric number);1;0;0;;;;;;
52061100;Single yarn, of uncombed fibers: Not exceeding 14 nm (300);1;0;0;;;;;;
52061200;Single yarn, of uncombed fibers: Exceeding 14 nm but not exceeding 43 nm (300);1;0;0;;;;;;
52061300;Single yarn, of uncombed fibers: Exceeding 43 nm but not exceeding 52 nm (300);1;0;0;;;;;;
52061400;Single yarn, of uncombed fibers: Exceeding 52 nm but not exceeding 80 nm (300);1;0;0;;;;;;
52061500;Single yarn, of uncombed fibers: Exceeding 80 nm (300);1;0;0;;;;;;
52062100;Single yarn, of combed fibers: Not exceeding 14 nm (301);1;0;0;;;;;;
52062200;Single yarn, of combed fibers: Exceeding 14 nm but not exceeding 43 nm (301);1;0;0;;;;;;
52062300;Single yarn, of combed fibers: Exceeding 43 nm but not exceeding 52 nm (301);1;0;0;;;;;;
52062400;Single yarn, of combed fibers: Exceeding 52 nm but not exceeding 80 nm (301);1;0;0;;;;;;
52062500;Single yarn, of combed fibers: Exceeding 80 nm (301);1;0;0;;;;;;
52063100;Multiple (folded) or cabled yarn, of uncombed fibers: Not exceeding 14 nm per single yarn (300);1;0;0;;;;;;
52063200;Multiple (folded) or cabled yarn, of uncombed fibers: Exceeding 14 nm but not exceeding 43 nm per single yarn (300);1;0;0;;;;;;
52063300;Multiple (folded) or cabled yarn, of uncombed fibers: Exceeding 43 nm but not exceeding 52 nm per single yarn (300);1;0;0;;;;;;
52063400;Multiple (folded) or cabled yarn, of uncombed fibers: Exceeding 52 nm but not exceeding 80 nm per single yarn (300);1;0;0;;;;;;
52063500;Multiple (folded) or cabled yarn, of uncombed fibers: Exceeding 80 nm per single yarn (300);1;0;0;;;;;;
52064100;Multiple (folded) or cabled yarn, of combed fibers: Not exceeding 14 nm per single yarn (301);1;0;0;;;;;;
52064200;Multiple (folded) or cabled yarn, of combed fibers: Exceeding 14 nm but not exceeding 43 nm per single yarn (301);1;0;0;;;;;;
52064300;Multiple (folded) or cabled yarn, of combed fibers: Exceeding 43 nm but not exceeding 52 nm per single yarn (301);1;0;0;;;;;;
52064400;Multiple (folded) or cabled yarn, of combed fibers: Exceeding 52 nm but not exceeding 80 nm per single yarn (301);1;0;0;;;;;;
52064500;Multiple (folded) or cabled yarn, of combed fibers: Exceeding 80 nm per single yarn (301);1;0;0;;;;;;
52071000;Containing 85 percent or more by weight of cotton (200);1;0;0;;;;;;
52079000;Other (200);1;0;0;;;;;;
52081120;Of number 42 or lower number;1;0;0;;;;;;
52081180;Of number 69 or higher number: Other;1;0;0;;;;;;
52081140;Of numbers 43 to 68;1;0;0;;;;;;
52081160;Of number 69 or higher number: Suitable for making typewriter ribbon, containing yarns the average number of which exceeds 85 but not 237, the total thread count (treating multiple (folded) or cabled yarns as single threads) per square centimeter is not less than 94 and not more than 134, and in which the thread count of either the warp or filling does not exceed 60 percent of the total thread count of the warp and filling (220);1;0;0;;;;;;
52081240;Of number 42 or lower number;1;0;0;;;;;;
52081280;Of number 69 or higher number;1;0;0;;;;;;
52081260;Of numbers 43 to 68;1;0;0;;;;;;
52081300;Unbleached: 3-thread or 4-thread twill, including cross twill (317);1;0;0;;;;;;
52081940;Other: Of number 42 or lower number;1;0;0;;;;;;
52081980;Other: Of number 69 or higher number;1;0;0;;;;;;
52081960;Other: Of numbers 43 to 68;1;0;0;;;;;;
52081920;Satin weave or twill weave;1;0;0;;;;;;
52082120;Of number 42 or lower number;1;0;0;;;;;;
52082160;Of number 69 or higher number;1;0;0;;;;;;
52082140;Of numbers 43 to 68;1;0;0;;;;;;
52082240;Of number 42 or lower number;1;0;0;;;;;;
52082280;Of number 69 or higher number;1;0;0;;;;;;
52082260;Of numbers 43 to 68;1;0;0;;;;;;
52082300;Bleached: 3-thread or 4-thread twill, including cross twill (317);1;0;0;;;;;;
52082940;Other: Of number 42 or lower number;1;0;0;;;;;;
52082980;Other: Of number 69 or higher number;1;0;0;;;;;;
52082960;Other: Of numbers 43 to 68;1;0;0;;;;;;
52082920;Satin weave or twill weave;1;0;0;;;;;;
52083140;Other: Of number 42 or lower number;1;0;0;;;;;;
52083180;Other: Of number 69 or higher number;1;0;0;;;;;;
52083160;Other: Of numbers 43 to 68;1;0;0;;;;;;
52083120;Certified hand-loomed fabrics;1;0;0;;;;;;
52083230;Other: Of number 42 or lower number;1;0;0;;;;;;
52083250;Other: Of number 69 or higher number;1;0;0;;;;;;
52083240;Other: Of numbers 43 to 68;1;0;0;;;;;;
52083210;Certified hand-loomed fabrics;1;0;0;;;;;;
52083300;Dyed: 3-thread or 4-thread twill, including cross twill (317);1;0;0;;;;;;
52083940;Other: Of number 42 or lower number;1;0;0;;;;;;
52083980;Other: Of number 69 or higher number;1;0;0;;;;;;
52083960;Other: Of numbers 43 to 68;1;0;0;;;;;;
52083920;Satin weave or twill weave;1;0;0;;;;;;
52084120;Certified hand-loomed fabrics;1;0;0;;;;;;
52084140;Other: Of number 42 or lower number (218);1;0;0;;;;;;
52084160;Other: Of numbers 43 to 68 (218);1;0;0;;;;;;
52084180;Other: Of number 69 or higher number (218);1;0;0;;;;;;
52084210;Certified hand-loomed fabrics;1;0;0;;;;;;
52084230;Other: Of number 42 or lower number (218);1;0;0;;;;;;
52084240;Other: Of numbers 43 to 68 (218);1;0;0;;;;;;
52084250;Other: Of number 69 or higher number (218);1;0;0;;;;;;
52084300;Of yarns of different colors: 3-thread or 4-thread twill, including cross twill (218);1;0;0;;;;;;
52084940;Other: Of number 42 or lower number;1;0;0;;;;;;
52084980;Other: Of number 69 or higher number;1;0;0;;;;;;
52084960;Other: Of numbers 43 to 68;1;0;0;;;;;;
52084920;Satin weave or twill weave (218);1;0;0;;;;;;
52085140;Other: Of number 42 or lower number;1;0;0;;;;;;
52085180;Other: Of number 69 or higher number;1;0;0;;;;;;
52085160;Other: Of numbers 43 to 68;1;0;0;;;;;;
52085120;Certified hand-loomed fabrics;1;0;0;;;;;;
52085230;Other: Of number 42 or lower number;1;0;0;;;;;;
52085250;Other: Of number 69 or higher number;1;0;0;;;;;;
52085240;Other: Of numbers 43 to 68;1;0;0;;;;;;
52085210;Certified hand-loomed fabrics;1;0;0;;;;;;
52085940;Other: Of number 42 or lower number;1;0;0;;;;;;
52085980;Other: Of number 69 or higher number;1;0;0;;;;;;
52085960;Other: Of numbers 43 to 68;1;0;0;;;;;;
52085920;Satin weave or twill weave, other than 3-thread or 4-thread twill or cross twill;1;0;0;;;;;;
52085910;3-thread or 4-thread twill, including cross twill (317);1;0;0;;;;;;
52091100;Unbleached: Plain weave;1;0;0;;;;;;
52091200;Unbleached: 3-thread or 4-thread twill, including cross twill;1;0;0;;;;;;
52091900;Unbleached: Other fabrics;1;0;0;;;;;;
52092100;Bleached: Plain weave;1;0;0;;;;;;
52092200;Bleached: 3-thread or 4-thread twill, including cross twill;1;0;0;;;;;;
52092900;Bleached: Other fabrics;1;0;0;;;;;;
52093160;Other;1;0;0;;;;;;
52093130;Certified hand-loomed fabrics;1;0;0;;;;;;
52093200;Dyed: 3-thread or 4-thread twill, including cross twill;1;0;0;;;;;;
52093900;Dyed: Other fabrics;1;0;0;;;;;;
52094160;Other;1;0;0;;;;;;
52094130;Certified hand-loomed fabrics;1;0;0;;;;;;
52094200;Of yarns of different colors: Denim;1;0;0;;;;;;
52094300;Of yarns of different colors: Other fabrics of 3-thread or 4-thread twill, including cross twill;1;0;0;;;;;;
52094900;Of yarns of different colors: Other fabrics;1;0;0;;;;;;
52095160;Other;1;0;0;;;;;;
52095130;Certified hand-loomed fabrics;1;0;0;;;;;;
52095200;Printed: 3-thread or 4-thread twill, including cross twill;1;0;0;;;;;;
52095900;Printed: Other fabrics;1;0;0;;;;;;
52101140;Of number 42 or lower number;1;0;0;;;;;;
52101180;Of number 69 or higher number;1;0;0;;;;;;
52101160;Of numbers 43 to 68;1;0;0;;;;;;
52101940;Other: Of number 42 or lower number;1;0;0;;;;;;
52101980;Other: Of number 69 or higher number;1;0;0;;;;;;
52101960;Other: Of numbers 43 to 68;1;0;0;;;;;;
52101920;Satin weave or twill weave, other than 3-thread or 4-thread twill or cross twill;1;0;0;;;;;;
52101910;3-thread or 4-thread twill, including cross twill (317);1;0;0;;;;;;
52102140;Of number 42 or lower number;1;0;0;;;;;;
52102180;Of number 69 or higher number;1;0;0;;;;;;
52102160;Of numbers 43 to 68;1;0;0;;;;;;
52102940;Other: Of number 42 or lower number;1;0;0;;;;;;
52102980;Other: Of number 69 or higher number;1;0;0;;;;;;
52102960;Other: Of numbers 43 to 68;1;0;0;;;;;;
52102920;Satin weave or twill weave, other than 3-thread or 4-thread twill or cross twill;1;0;0;;;;;;
52102910;3-thread or 4-thread twill, including cross twill (317);1;0;0;;;;;;
52103140;Of number 42 or lower number;1;0;0;;;;;;
52103180;Of number 69 or higher number;1;0;0;;;;;;
52103160;Of numbers 43 to 68;1;0;0;;;;;;
52103200;Dyed: 3-thread or 4-thread twill, including cross twill (317);1;0;0;;;;;;
52103940;Other: Of number 42 or lower number;1;0;0;;;;;;
52103980;Other: Of number 69 or higher number;1;0;0;;;;;;
52103960;Other: Of numbers 43 to 68;1;0;0;;;;;;
52103920;Satin weave or twill weave;1;0;0;;;;;;
52104140;Of number 42 or lower number (218);1;0;0;;;;;;
52104160;Of numbers 43 to 68 (218);1;0;0;;;;;;
52104180;Of number 69 or higher number (218);1;0;0;;;;;;
52104940;Other: Of number 42 or lower number;1;0;0;;;;;;
52104980;Other: Of number 69 or higher number;1;0;0;;;;;;
52104960;Other: Of numbers 43 to 68;1;0;0;;;;;;
52104910;3-thread or 4-thread twill, including cross twill (218);1;0;0;;;;;;
52104920;Satin weave or twill weave, other than 3-thread or 4-thread twill or cross twill (218);1;0;0;;;;;;
52105140;Of number 42 or lower number;1;0;0;;;;;;
52105180;Of number 69 or higher number;1;0;0;;;;;;
52105160;Of numbers 43 to 68;1;0;0;;;;;;
52105940;Other: Of number 42 or lower number;1;0;0;;;;;;
52105980;Other: Of number 69 or higher number;1;0;0;;;;;;
52105960;Other: Of numbers 43 to 68;1;0;0;;;;;;
52105920;Satin weave or twill weave, other than 3-thread or 4-thread twill or cross twill;1;0;0;;;;;;
52105910;3-thread or 4-thread twill, including cross twill (317);1;0;0;;;;;;
52111100;Unbleached: Plain weave;1;0;0;;;;;;
52111200;Unbleached: 3-thread or 4-thread twill, including cross twill;1;0;0;;;;;;
52111900;Unbleached: Other fabrics;1;0;0;;;;;;
52112022;3-thread or 4-thread twill, including cross twill;1;0;0;;;;;;
52112029;Other fabrics;1;0;0;;;;;;
52112021;Plain weave;1;0;0;;;;;;
52113100;Dyed: Plain weave;1;0;0;;;;;;
52113200;Dyed: 3-thread or 4-thread twill, including cross twill;1;0;0;;;;;;
52113900;Dyed: Other fabrics;1;0;0;;;;;;
52114100;Of yarns of different colors: Plain weave;1;0;0;;;;;;
52114200;Of yarns of different colors: Denim;1;0;0;;;;;;
52114300;Of yarns of different colors: Other fabrics of 3-thread or 4-thread twill, including cross twill;1;0;0;;;;;;
52114900;Of yarns of different colors: Other fabrics;1;0;0;;;;;;
52115100;Printed: Plain weave;1;0;0;;;;;;
52115200;Printed: 3-thread or 4-thread twill, including cross twill;1;0;0;;;;;;
52115900;Printed: Other fabrics;1;0;0;;;;;;
52121110;Containing 36 percent or more by weight of wool or fine animal hair;1;0;0;;;;;;
52121160;Other;1;0;0;;;;;;
52121210;Containing 36 percent or more by weight of wool or fine animal hair;1;0;0;;;;;;
52121260;Other;1;0;0;;;;;;
52121310;Containing 36 percent or more by weight of wool or fine animal hair;1;0;0;;;;;;
52121360;Other;1;0;0;;;;;;
52121410;Containing 36 percent or more by weight of wool or fine animal hair;1;0;0;;;;;;
52121460;Other;1;0;0;;;;;;
52121510;Containing 36 percent or more by weight of wool or fine animal hair;1;0;0;;;;;;
52121560;Other;1;0;0;;;;;;
52122110;Containing 36 percent or more by weight of wool or fine animal hair;1;0;0;;;;;;
52122160;Other;1;0;0;;;;;;
52122210;Containing 36 percent or more by weight of wool or fine animal hair;1;0;0;;;;;;
52122260;Other;1;0;0;;;;;;
52122310;Containing 36 percent or more by weight of wool or fine animal hair;1;0;0;;;;;;
52122360;Other;1;0;0;;;;;;
52122410;Containing 36 percent or more by weight of wool or fine animal hair;1;0;0;;;;;;
52122460;Other;1;0;0;;;;;;
52122510;Containing 36 percent or more by weight of wool or fine animal hair;1;0;0;;;;;;
52122560;Other;1;0;0;;;;;;
53011000;Flax, raw or retted;1;0;0;;;;;;
53012100;Flax, broken, scutched, hackled or otherwise processed, but not spun: Broken or scutched;1;0;0;;;;;;
53012900;Flax, broken, scutched, hackled or otherwise processed, but not spun: Other;1;0;0;;;;;;
53013000;Flax tow and waste;1;0;0;;;;;;
53021000;True hemp, raw or retted;1;0;0;;;;;;
53029000;Other;1;0;0;;;;;;
53031000;Jute and other textile bast fibers, raw or retted;1;0;0;;;;;;
53039000;Other;1;0;0;;;;;;
53050000;"Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibers, not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibers (including yarn waste and garnetted stock)";1;0;0;;;;;;
53061000;Single (800);1;0;0;;;;;;
53062000;Multiple (folded) or cabled (800);1;0;0;;;;;;
53071000;Single;1;0;0;;;;;;
53072000;Multiple (folded) or cabled;1;0;0;;;;;;
53081000;Coir yarn;1;0;0;;;;;;
53082000;True hemp yarn (800);1;0;0;;;;;;
53089010;Paper yarn;1;0;0;;;;;;
53089090;Other (800);1;0;0;;;;;;
53091100;Containing 85 percent or more by weight of flax: Unbleached or bleached;1;0;0;;;;;;
53091900;Containing 85 percent or more by weight of flax: Other;1;0;0;;;;;;
53092130;Other: Containing cotton and man-made fibers;1;0;0;;;;;;
53092140;Other: Other;1;0;0;;;;;;
53092120;Containing more than 17 percent by weight of wool or fine animal hair (410);1;0;0;;;;;;
53092930;Other: Containing cotton and man-made fibers;1;0;0;;;;;;
53092940;Other: Other;1;0;0;;;;;;
53092920;Containing more than 17 percent by weight of wool or fine animal hair (410);1;0;0;;;;;;
53101000;Unbleached;1;0;0;;;;;;
53109000;Other;1;0;0;;;;;;
53110030;Other: Containing cotton and man-made fibers;1;0;0;;;;;;
53110040;Other: Other;1;0;0;;;;;;
53110020;Of vegetable textile fibers: Containing more than 17 percent by weight of wool or fine animal hair (410);1;0;0;;;;;;
53110060;Of paper yarn;1;0;0;;;;;;
54011000;Of synthetic filaments (200);1;0;0;;;;;;
54012000;Of artificial filaments (200);1;0;0;;;;;;
54021130;Single yarn;1;0;0;;;;;;
54021160;Multiple (folded) or cabled (606);1;0;0;;;;;;
54021930;Single yarn;1;0;0;;;;;;
54021960;Multiple (folded) or cabled (606);1;0;0;;;;;;
54022030;Single yarn;1;0;0;;;;;;
54022060;Multiple (folded) or cabled (606);1;0;0;;;;;;
54023130;Single yarn (600);1;0;0;;;;;;
54023160;Multiple (folded) or cabled yarn (600);1;0;0;;;;;;
54023230;Single yarn (600);1;0;0;;;;;;
54023260;Multiple (folded) or cabled yarn (600);1;0;0;;;;;;
54023330;Single yarn (600);1;0;0;;;;;;
54023360;Multiple (folded) or cabled yarn (600);1;0;0;;;;;;
54023430;Single yarn (600);1;0;0;;;;;;
54023460;Multiple (folded) or cabled yarn (600);1;0;0;;;;;;
54023961;Multiple (folded) or cabled yarn;1;0;0;;;;;;
54023931;Single yarn;1;0;0;;;;;;
54024400;Other yarn, single, untwisted or with a twist not exceeding 50 turns/m: Elastomeric;1;0;0;;;;;;
54024590;Other;1;0;0;;;;;;
54024510;Colored multifilament, untwisted or with a twist of less than 5 turns per meter, measuring not less than 22 decitex per filament, certified by the importer to be used in the manufacture of wigs for dolls;1;0;0;;;;;;
54024600;Other yarn, single, untwisted or with a twist not exceeding 50 turns/m: Other, of polyesters, partially oriented;1;0;0;;;;;;
